order_id,customer_id,product_id,order_date,quantity,discount,total_amount,payment_method,shipping_cost,delivery_time_days,region,profit_margin,returned
O128439,C14869,P211442,2024-02-09,1,0.05,133.9,PayPal,5.78,6,East,34.39,No
O128440,C10877,P243874,2023-12-29,1,0.0,3.94,COD,2.24,5,West,-1.92,No
O128441,C15583,P215507,2024-12-31,3,0.05,2497.03,Debit Card,12.81,4,Central,286.83,No
O128442,C14795,P246151,2025-07-20,1,0.1,344.62,Credit Card,7.58,5,East,33.77,No
O128443,C17791,P210456,2024-05-25,2,0.1,898.27,Credit Card,10.8,5,West,96.99,Yes
O128444,C12499,P243840,2024-08-22,3,0.1,12.12,Credit Card,3.69,4,West,1.16,No
O128445,C16556,P211899,2025-07-01,1,0.15,152.62,Debit Card,7.63,7,East,38.16,No
O128446,C16053,P232244,2024-01-11,2,0.05,44.86,UPI,6.71,6,North,13.48,No
O128447,C17918,P248989,2024-01-19,1,0.05,29.32,Wallet,3.98,5,East,7.75,No
O128448,C12523,P223584,2023-09-26,1,0.0,3.46,UPI,1.36,4,North,0.02,No
O128449,C14351,P211020,2024-02-20,2,0.2,21.36,COD,4.49,5,West,-2.78,No
O128450,C15269,P232983,2023-10-11,3,0.05,178.18,Credit Card,6.95,7,South,55.41,No
O128451,C16270,P214251,2024-08-24,5,0.0,499.45,COD,10.85,5,North,129.0,No
O128452,C10391,P206244,2024-10-01,2,0.1,44.55,Credit Card,6.81,5,Central,-3.25,No
O128453,C13902,P232947,2025-04-09,1,0.0,379.59,Credit Card,9.51,5,West,96.78,No
O128454,C16623,P248460,2025-06-21,3,0.15,110.19,Wallet,5.72,3,North,25.13,No
O128455,C15088,P240423,2024-06-14,2,0.0,3.64,Credit Card,1.85,3,North,-1.56,No
O128456,C17564,P216760,2023-10-17,1,0.0,155.83,Credit Card,8.03,4,Central,38.72,No
O128457,C17066,P208045,2025-01-16,2,0.0,38.1,PayPal,3.67,4,North,13.48,No
O128458,C16545,P218211,2023-11-26,1,0.0,7.94,Debit Card,4.97,5,East,-2.19,No
O128459,C12321,P224156,2023-09-30,1,0.2,1.78,Credit Card,0.0,5,West,0.14,No
O128460,C14940,P223961,2023-11-09,1,0.05,127.29,Debit Card,6.38,5,West,8.89,No
O128461,C13981,P244186,2025-02-27,1,0.0,5.22,COD,2.63,4,South,-0.8,No
O128462,C10138,P218711,2024-01-14,1,0.2,7.49,Debit Card,2.54,7,South,-1.94,No
O128463,C10102,P226078,2025-03-03,3,0.2,170.16,PayPal,8.6,6,West,39.04,No
O128464,C15361,P213510,2025-02-04,1,0.0,4.15,Credit Card,1.93,3,North,-0.06,No
O128465,C15236,P229520,2024-11-15,1,0.0,9.76,PayPal,3.73,5,South,0.66,No
O128466,C15333,P225328,2024-07-18,1,0.1,168.64,PayPal,7.66,5,North,39.56,No
O128467,C10483,P223968,2023-12-06,1,0.0,171.97,Credit Card,6.9,4,Central,44.69,No
O128468,C16672,P224825,2025-03-30,1,0.0,2.08,Debit Card,1.38,3,Central,-0.55,No
O128469,C17858,P248017,2025-08-10,1,0.15,21.09,UPI,5.79,5,South,0.12,No
O128470,C14319,P207272,2025-08-25,4,0.1,571.36,UPI,10.64,4,West,246.47,No
O128471,C15389,P235588,2024-09-03,1,0.0,390.04,Debit Card,9.73,5,South,37.07,No
O128472,C14073,P237504,2025-06-15,1,0.3,21.9,Wallet,4.6,4,North,5.26,No
O128473,C11848,P239238,2024-04-07,1,0.05,54.06,Debit Card,8.17,5,East,8.05,No
O128474,C11884,P225465,2024-06-26,2,0.0,40.4,Debit Card,7.35,6,Central,10.83,No
O128475,C13205,P246883,2024-12-16,3,0.0,47.82,UPI,4.83,6,East,14.3,No
O128476,C12161,P244962,2025-04-05,1,0.0,26.02,UPI,4.42,4,South,4.69,No
O128477,C11464,P230642,2024-04-19,1,0.0,164.1,Wallet,6.55,7,West,39.4,Yes
O128478,C10643,P206520,2024-04-29,5,0.2,1305.08,Credit Card,11.91,6,South,144.7,No
O128479,C16794,P228299,2023-09-25,1,0.15,248.96,Credit Card,7.41,5,West,67.28,No
O128480,C13436,P244046,2024-01-25,3,0.0,32.7,PayPal,5.78,6,East,3.38,No
O128481,C15351,P249027,2025-01-27,1,0.15,47.62,Credit Card,4.2,5,West,17.23,No
O128482,C14553,P219127,2024-12-14,2,0.0,2035.26,Debit Card,10.94,4,South,233.29,No
O128483,C16518,P204576,2024-12-28,1,0.0,3.1,Wallet,3.2,5,South,-2.95,No
O128484,C15723,P207183,2024-05-02,2,0.15,11.8,Credit Card,3.0,6,East,1.72,No
O128485,C17946,P210814,2023-11-30,1,0.0,16.83,Debit Card,4.13,5,North,0.58,No
O128486,C10610,P226352,2024-04-01,1,0.15,8.13,Debit Card,3.31,4,South,0.35,No
O128487,C14302,P248406,2023-09-14,1,0.0,27.98,COD,3.71,7,South,8.88,No
O128488,C11543,P211596,2025-03-06,1,0.0,4.22,Credit Card,2.86,4,South,-2.52,No
O128489,C13539,P215544,2025-06-03,1,0.0,39.59,COD,3.95,7,North,11.89,No
O128490,C11466,P224139,2024-10-24,1,0.0,125.95,Debit Card,8.57,5,East,35.51,No
O128491,C10916,P235864,2023-12-10,2,0.05,2.6,Wallet,1.77,4,Central,-1.56,No
O128492,C16464,P224574,2025-01-18,1,0.05,37.78,Debit Card,6.01,5,West,7.21,No
O128493,C16236,P201085,2025-03-26,2,0.0,6.78,Credit Card,3.74,4,Central,-0.69,No
O128494,C15527,P230689,2025-07-29,1,0.0,104.95,Debit Card,7.13,6,West,24.36,No
O128495,C11181,P236497,2024-04-29,1,0.0,25.99,PayPal,4.97,6,East,4.13,No
O128496,C17015,P220712,2025-06-30,2,0.0,51.24,Credit Card,5.26,4,South,-1.16,No
O128497,C12146,P201487,2024-07-24,1,0.0,127.65,Credit Card,6.79,4,Central,37.89,No
O128498,C12272,P208540,2024-08-16,1,0.1,90.77,Wallet,6.06,7,South,19.36,No
O128499,C10851,P240221,2025-09-11,1,0.0,1041.28,COD,11.17,8,East,113.78,No
O128500,C14536,P224989,2024-06-18,1,0.0,41.64,Wallet,4.85,5,South,11.81,No
O128501,C10719,P215955,2025-05-29,1,0.05,9.5,COD,1.64,3,North,1.68,Yes
O128502,C14680,P227029,2025-07-30,1,0.0,193.08,COD,6.81,7,East,16.36,No
O128503,C12014,P244412,2024-08-22,4,0.0,741.04,UPI,10.01,3,Central,78.91,No
O128504,C13472,P240105,2023-11-09,2,0.0,115.3,Credit Card,8.97,5,East,23.31,No
O128505,C13642,P246369,2023-10-27,1,0.0,42.12,Debit Card,6.77,4,West,12.18,No
O128506,C13870,P207102,2024-06-16,1,0.0,166.35,Wallet,6.31,5,East,13.65,No
O128507,C10063,P201009,2024-10-25,1,0.3,143.46,Debit Card,7.36,3,Central,9.86,No
O128508,C14863,P220766,2024-05-23,1,0.05,75.18,Debit Card,5.7,5,South,3.32,No
O128509,C10559,P223089,2024-04-07,1,0.0,82.16,Credit Card,5.6,4,North,19.05,No
O128510,C17446,P208973,2025-08-15,2,0.0,22.24,Credit Card,3.53,7,East,4.25,No
O128511,C11733,P203079,2023-12-03,2,0.0,105.64,UPI,8.95,5,Central,38.59,No
O128512,C10669,P220836,2024-11-28,1,0.1,513.38,COD,9.97,5,West,51.64,No
O128513,C13894,P212167,2024-11-05,1,0.0,5.74,Credit Card,2.15,5,West,-1.69,No
O128514,C11542,P202186,2025-01-10,1,0.05,4.96,PayPal,3.41,6,South,-1.67,No
O128515,C11271,P244279,2025-02-03,1,0.0,3.46,Credit Card,1.76,8,West,-0.38,No
O128516,C12415,P246620,2025-03-16,3,0.0,20.52,Credit Card,2.88,5,North,5.33,No
O128517,C12791,P209398,2025-03-19,1,0.0,10.08,Credit Card,3.13,3,North,-2.32,No
O128518,C14713,P204518,2024-01-28,4,0.0,556.8,Credit Card,8.47,4,North,158.57,No
O128519,C17149,P245452,2025-03-24,1,0.0,23.72,Credit Card,4.31,5,South,2.33,No
O128520,C16090,P249456,2025-05-26,2,0.0,900.88,Credit Card,9.54,6,Central,98.57,No
O128521,C15217,P236222,2024-06-06,1,0.0,307.12,Debit Card,7.83,5,North,29.02,No
O128522,C15387,P206082,2024-04-18,1,0.1,12.36,Credit Card,6.54,5,Central,-5.55,No
O128523,C15179,P238117,2024-06-03,1,0.0,356.02,PayPal,9.15,5,East,90.54,No
O128524,C16643,P233618,2025-05-02,1,0.15,263.94,PayPal,8.01,3,North,71.17,No
O128525,C17475,P222111,2025-07-13,1,0.05,176.73,UPI,8.81,6,East,40.67,No
O128526,C17660,P225070,2024-09-03,1,0.15,21.42,Debit Card,4.87,5,East,3.7,No
O128527,C13054,P219939,2024-02-05,1,0.0,151.46,UPI,7.23,6,West,38.21,No
O128528,C12458,P248819,2025-08-25,3,0.1,1115.96,Credit Card,8.41,4,North,125.51,No
O128529,C13065,P207540,2025-08-20,1,0.0,11.01,Debit Card,5.17,6,North,-1.87,No
O128530,C11163,P219533,2025-07-07,1,0.1,257.11,COD,9.94,7,South,80.05,No
O128531,C16028,P247430,2023-11-16,2,0.0,43.86,Debit Card,4.84,3,North,12.7,No
O128532,C15447,P203347,2025-09-07,1,0.0,9.83,Debit Card,4.6,5,South,-3.81,No
O128533,C14559,P248479,2024-11-13,1,0.05,8.49,Debit Card,3.24,4,North,-2.56,No
O128534,C12749,P203949,2025-01-30,1,0.0,136.73,COD,7.24,5,East,9.17,No
O128535,C15756,P229877,2024-04-02,1,0.2,208.51,Credit Card,7.11,4,North,17.91,No
O128536,C11948,P216888,2025-06-05,2,0.0,56.0,Credit Card,6.16,4,Central,16.24,No
O128537,C16306,P229278,2024-06-01,1,0.1,34.97,Debit Card,4.84,6,West,5.65,No
O128538,C10059,P207765,2024-04-10,1,0.05,623.58,UPI,9.36,5,East,65.47,No
O128539,C13102,P230084,2024-09-12,1,0.0,33.27,UPI,4.84,3,Central,5.14,No
O128540,C10332,P236174,2024-12-22,3,0.05,1952.88,UPI,10.97,4,North,223.38,No
O128541,C14171,P243664,2025-01-20,1,0.0,24.49,PayPal,5.03,6,West,5.99,No
O128542,C15874,P231991,2024-05-24,1,0.05,35.86,Credit Card,5.72,4,South,8.62,No
O128543,C16460,P244724,2023-12-08,1,0.0,63.05,Credit Card,5.27,5,East,13.64,No
O128544,C17937,P247634,2023-11-23,1,0.2,140.76,UPI,8.13,5,North,8.76,No
O128545,C17584,P205257,2024-12-09,1,0.0,16.75,Credit Card,4.89,6,South,-3.55,No
O128546,C10189,P234347,2024-02-07,1,0.0,27.17,Credit Card,5.2,4,North,4.31,No
O128547,C13560,P249072,2024-08-30,1,0.0,411.97,Credit Card,8.85,4,West,106.5,Yes
O128548,C16008,P249465,2025-01-30,1,0.0,488.44,Credit Card,9.91,8,South,48.7,No
O128549,C17482,P237083,2025-03-27,1,0.0,232.39,COD,7.15,3,North,20.74,Yes
O128550,C10295,P235455,2024-06-25,1,0.3,10.06,PayPal,4.53,3,North,-1.01,No
O128551,C12548,P238291,2024-05-12,1,0.0,17.99,Credit Card,4.94,4,South,2.26,No
O128552,C10176,P209910,2025-06-23,5,0.0,495.25,COD,9.59,4,West,138.98,No
O128553,C10799,P230604,2024-05-08,1,0.2,70.3,Debit Card,6.34,3,Central,25.3,No
O128554,C10805,P220883,2024-11-09,1,0.0,28.78,Debit Card,4.63,4,South,6.88,No
O128555,C17003,P228202,2024-10-25,2,0.0,9.7,PayPal,1.94,6,South,-1.16,No
O128556,C11742,P231656,2023-09-26,1,0.0,49.98,Credit Card,5.89,4,Central,8.1,No
O128557,C10214,P224111,2024-10-24,1,0.0,124.26,UPI,5.97,4,North,28.82,No
O128558,C11879,P241783,2024-08-27,2,0.0,45.0,Debit Card,3.27,4,Central,10.23,No
O128559,C12700,P237083,2023-12-28,2,0.1,228.47,Debit Card,8.81,4,Central,59.73,No
O128560,C10596,P235182,2024-04-26,2,0.0,153.62,COD,8.64,4,West,9.79,No
O128561,C11717,P213271,2025-05-29,1,0.0,93.76,UPI,7.98,5,East,20.15,No
O128562,C11355,P238574,2025-04-27,1,0.05,386.76,UPI,10.55,5,Central,105.48,No
O128563,C14223,P249139,2023-12-21,1,0.3,19.71,Debit Card,4.75,4,Central,-3.17,No
O128564,C11292,P227679,2024-04-12,3,0.0,145.71,Credit Card,7.13,4,North,58.44,No
O128565,C12598,P211258,2024-12-02,1,0.05,138.98,Credit Card,8.58,5,South,33.11,No
O128566,C15654,P201759,2025-05-18,3,0.0,161.94,PayPal,7.04,5,South,57.74,No
O128567,C15873,P235893,2025-08-25,4,0.0,3655.76,Credit Card,10.93,3,North,427.76,No
O128568,C13437,P228628,2025-03-21,4,0.0,109.6,Debit Card,5.75,7,West,27.13,No
O128569,C14714,P229675,2023-12-29,3,0.05,26.68,Credit Card,5.95,5,North,6.06,No
O128570,C16491,P218665,2024-01-02,1,0.0,888.87,Credit Card,7.5,5,South,99.16,No
O128571,C10141,P237997,2024-07-18,2,0.0,83.16,Debit Card,6.86,5,West,18.09,No
O128572,C13216,P211226,2025-03-20,1,0.1,25.63,Credit Card,3.16,5,South,5.81,No
O128573,C12839,P247982,2024-12-20,2,0.0,8.08,Credit Card,4.23,8,West,-0.59,No
O128574,C14340,P217507,2024-04-10,3,0.0,353.52,Debit Card,10.52,5,West,113.21,No
O128575,C13513,P205831,2023-10-17,1,0.0,74.34,Debit Card,6.62,4,West,2.3,No
O128576,C12750,P201234,2025-02-05,2,0.0,84.18,COD,8.75,6,East,20.71,No
O128577,C15409,P240338,2024-11-22,1,0.1,38.38,Debit Card,4.4,3,Central,6.35,No
O128578,C11714,P205956,2024-10-21,2,0.0,27.34,Credit Card,6.62,4,South,1.04,No
O128579,C11135,P249826,2024-08-10,1,0.0,161.26,UPI,8.11,5,South,11.24,No
O128580,C16357,P227278,2023-11-11,1,0.0,58.63,PayPal,6.19,4,Central,14.33,No
O128581,C13721,P218689,2023-12-18,1,0.05,3.65,Credit Card,3.63,5,West,-2.17,No
O128582,C11909,P201268,2024-12-23,1,0.05,24.8,Credit Card,2.74,4,West,-0.76,No
O128583,C12247,P221481,2025-09-05,1,0.05,30.25,COD,5.92,3,North,7.69,No
O128584,C16548,P219605,2024-11-01,1,0.1,16.13,Debit Card,3.55,6,West,0.97,No
O128585,C14516,P221103,2024-09-02,1,0.2,12.54,COD,3.37,5,South,2.27,No
O128586,C14102,P204194,2024-03-26,1,0.1,77.69,PayPal,5.59,4,South,21.6,No
O128587,C11548,P229798,2023-11-28,1,0.0,36.39,PayPal,6.81,7,Central,-3.9,No
O128588,C12639,P228370,2024-05-23,2,0.0,214.96,Debit Card,8.31,4,North,56.18,No
O128589,C16429,P228654,2023-12-19,2,0.0,122.38,Debit Card,7.73,5,East,35.1,No
O128590,C14766,P210251,2024-03-23,1,0.1,97.12,PayPal,8.47,4,South,25.52,No
O128591,C16532,P217633,2024-05-20,1,0.1,62.63,UPI,7.46,4,South,11.33,No
O128592,C14511,P204029,2024-08-05,1,0.0,65.41,Debit Card,6.57,4,South,16.32,No
O128593,C12831,P202860,2023-11-22,1,0.1,42.64,Debit Card,5.88,5,South,9.04,No
O128594,C11006,P203513,2024-04-20,1,0.1,22.82,COD,3.73,3,North,5.4,No
O128595,C15832,P235987,2025-01-15,1,0.1,99.2,Credit Card,7.08,4,North,27.64,No
O128596,C13221,P241138,2024-06-08,1,0.05,155.24,Credit Card,6.81,3,North,39.76,No
O128597,C13062,P248134,2025-03-20,1,0.0,2.79,UPI,2.17,4,West,-1.95,No
O128598,C14523,P204930,2025-06-06,1,0.0,923.64,PayPal,9.96,4,Central,100.88,No
O128599,C17975,P204677,2024-03-24,2,0.0,133.34,COD,6.32,3,North,9.68,No
O128600,C13052,P205472,2025-05-14,5,0.0,98.05,COD,6.32,6,South,1.52,No
O128601,C17460,P239476,2024-05-12,1,0.0,21.52,Debit Card,4.78,4,North,2.75,No
O128602,C14429,P224225,2025-04-09,1,0.0,541.89,COD,10.14,5,South,54.89,No
O128603,C12319,P213728,2025-05-18,1,0.0,2.29,Credit Card,2.18,4,South,-1.26,No
O128604,C17210,P246684,2024-01-02,1,0.0,17.25,Wallet,5.8,6,South,0.24,No
O128605,C13539,P224214,2024-08-04,1,0.3,6.37,PayPal,2.99,6,East,-0.76,No
O128606,C12366,P246649,2024-08-22,1,0.2,58.92,Debit Card,6.07,5,East,14.55,No
O128607,C17659,P212483,2025-03-11,2,0.1,6.91,Credit Card,2.92,4,West,-2.37,No
O128608,C10526,P231044,2024-12-22,1,0.0,53.65,UPI,4.77,5,South,16.69,No
O128609,C12807,P235297,2023-09-26,1,0.1,14.37,Wallet,4.56,6,South,1.91,No
O128610,C11195,P226831,2024-06-27,1,0.05,168.44,UPI,8.12,3,North,39.04,No
O128611,C11753,P209127,2025-01-19,1,0.0,616.32,Debit Card,9.98,4,South,63.98,No
O128612,C11672,P225532,2024-09-13,2,0.0,82.6,Debit Card,6.03,3,Central,0.58,No
O128613,C16464,P202473,2025-05-11,1,0.0,70.9,PayPal,4.29,7,East,16.98,No
O128614,C16882,P233853,2024-11-22,1,0.05,56.69,Credit Card,5.41,6,North,14.43,No
O128615,C17211,P240130,2025-04-06,1,0.05,6.61,COD,3.33,6,East,-2.8,No
O128616,C15651,P204662,2024-09-14,1,0.0,5.39,Credit Card,1.82,8,South,-1.39,No
O128617,C12028,P236202,2024-12-23,2,0.05,235.92,Debit Card,8.26,6,Central,62.52,No
O128618,C11654,P240496,2025-01-16,2,0.05,14.86,Debit Card,4.99,8,West,-3.8,No
O128619,C14549,P202665,2023-10-22,1,0.0,46.77,Credit Card,6.15,7,West,10.22,No
O128620,C14841,P211184,2024-07-25,1,0.1,28.59,Credit Card,5.38,4,Central,3.2,No
O128621,C14041,P225677,2024-01-26,1,0.1,411.9,Credit Card,9.36,5,East,40.07,No
O128622,C15999,P245942,2024-01-27,3,0.1,952.67,Credit Card,12.16,5,North,273.64,No
O128623,C15024,P208475,2025-08-23,1,0.0,11.16,Credit Card,5.99,4,South,-5.1,No
O128624,C10847,P229752,2023-11-10,3,0.2,50.35,Credit Card,6.0,7,East,16.66,No
O128625,C10867,P237239,2024-12-02,2,0.2,63.81,Credit Card,5.86,3,North,19.66,No
O128626,C10773,P222903,2025-08-07,4,0.05,393.0,Credit Card,9.88,4,South,37.28,Yes
O128627,C16226,P243779,2024-11-20,1,0.05,14.49,Debit Card,3.32,4,South,3.2,No
O128628,C10542,P217171,2024-02-25,1,0.1,100.82,Wallet,6.69,5,West,5.41,No
O128629,C14417,P212660,2024-02-06,2,0.0,613.84,Debit Card,9.06,5,South,64.6,No
O128630,C10785,P242658,2024-06-18,1,0.1,23.82,Credit Card,5.11,4,South,5.61,No
O128631,C13305,P223289,2024-01-08,4,0.0,252.36,Debit Card,8.73,4,South,104.83,No
O128632,C14635,P207988,2024-01-23,1,0.15,78.52,COD,6.89,5,East,20.59,No
O128633,C16395,P239974,2025-07-13,1,0.0,146.91,Credit Card,6.88,4,North,34.25,No
O128634,C12883,P232052,2023-09-13,1,0.0,156.54,COD,5.85,5,West,41.11,No
O128635,C15884,P227256,2023-09-29,1,0.0,107.42,UPI,7.22,5,South,25.01,No
O128636,C10448,P234901,2023-11-20,1,0.2,259.98,Debit Card,7.31,5,West,23.89,No
O128637,C13310,P245154,2024-09-25,3,0.05,42.21,Credit Card,5.94,6,East,6.72,No
O128638,C14585,P202421,2025-04-10,1,0.15,10.57,UPI,4.24,5,South,-1.07,No
O128639,C11905,P246574,2025-03-21,1,0.2,158.39,Credit Card,8.63,4,South,38.89,No
O128640,C14559,P203931,2023-12-17,1,0.0,8.51,Credit Card,3.62,4,South,-0.22,No
O128641,C14409,P206025,2024-10-13,2,0.1,24.46,COD,4.93,6,South,6.08,No
O128642,C17342,P241584,2025-06-03,1,0.0,8.86,Credit Card,3.71,4,Central,-3.0,No
O128643,C17873,P239894,2025-07-06,1,0.0,1.57,Debit Card,4.03,4,South,-3.9,No
O128644,C13251,P226176,2024-03-25,1,0.0,330.52,Credit Card,11.1,6,East,88.06,Yes
O128645,C16051,P247540,2024-03-20,1,0.05,9.82,Debit Card,4.36,5,Central,-0.92,No
O128646,C10384,P229357,2023-12-13,1,0.1,1053.58,Credit Card,12.05,4,West,114.38,No
O128647,C10294,P245305,2025-08-16,1,0.0,26.2,Debit Card,5.05,5,West,5.43,No
O128648,C11238,P237273,2025-07-27,1,0.05,932.34,Credit Card,10.36,4,South,101.52,No
O128649,C17129,P223265,2024-10-06,1,0.0,67.45,COD,6.05,7,East,2.04,No
O128650,C17882,P242369,2024-07-23,1,0.3,6.17,Credit Card,2.92,3,North,-2.43,No
O128651,C14857,P244827,2024-01-31,1,0.0,77.78,Credit Card,7.83,6,Central,27.17,No
O128652,C12816,P213395,2023-11-01,1,0.0,56.12,Credit Card,7.4,5,East,12.24,No
O128653,C11098,P229161,2024-07-12,1,0.1,10.28,Credit Card,2.89,3,Central,-2.07,No
O128654,C16487,P243930,2024-06-06,1,0.1,107.53,UPI,7.05,4,Central,25.21,No
O128655,C11737,P243547,2024-12-14,2,0.0,16.1,PayPal,3.55,5,South,3.7,No
O128656,C12189,P200798,2025-06-02,1,0.15,61.51,Debit Card,7.07,7,South,14.46,No
O128657,C12765,P203462,2024-03-10,1,0.3,29.2,Credit Card,5.66,5,North,3.1,Yes
O128658,C11222,P240263,2023-12-04,1,0.0,42.53,Debit Card,4.28,5,South,8.48,No
O128659,C16038,P246559,2024-10-27,1,0.0,99.47,UPI,4.99,5,Central,24.85,No
O128660,C13242,P230666,2025-04-04,1,0.1,5.44,Credit Card,1.61,4,West,0.29,Yes
O128661,C16549,P207449,2024-07-17,1,0.0,15.46,COD,2.05,7,East,2.59,No
O128662,C13899,P245190,2024-04-18,1,0.15,2.88,Credit Card,1.82,4,North,-0.52,No
O128663,C14323,P230163,2024-03-06,1,0.0,30.63,Credit Card,4.45,4,Central,7.8,No
O128664,C10410,P231080,2024-05-18,2,0.0,7.34,Credit Card,1.92,5,South,1.38,No
O128665,C12999,P247672,2024-05-17,1,0.0,82.7,Credit Card,7.62,6,West,2.3,No
O128666,C12945,P248242,2023-11-02,1,0.15,43.24,Credit Card,5.7,4,South,9.43,Yes
O128667,C14786,P232953,2024-06-08,1,0.1,66.02,PayPal,6.15,4,West,13.66,No
O128668,C10877,P225053,2023-09-12,2,0.0,109.64,Credit Card,5.72,7,East,27.17,No
O128669,C10786,P239799,2024-04-26,1,0.3,18.63,COD,4.57,7,South,1.95,No
O128670,C12109,P212288,2025-08-08,2,0.0,203.0,COD,7.85,7,West,63.2,No
O128671,C15446,P227473,2025-01-21,1,0.0,76.35,COD,6.41,5,North,2.75,No
O128672,C15835,P227591,2025-08-07,1,0.0,133.1,UPI,8.06,5,East,38.52,No
O128673,C11986,P239452,2024-12-23,1,0.0,137.38,PayPal,8.55,5,East,7.94,No
O128674,C10878,P228391,2025-08-16,1,0.0,15.15,Credit Card,3.91,5,East,2.15,No
O128675,C17300,P209877,2024-01-01,1,0.05,303.46,Credit Card,9.57,5,South,81.47,No
O128676,C11607,P225567,2024-07-15,3,0.0,43.23,Credit Card,6.32,5,Central,-2.86,No
O128677,C15709,P207591,2024-11-28,1,0.05,4.57,Debit Card,1.63,3,Central,-1.26,No
O128678,C17356,P235517,2024-02-13,1,0.0,101.92,UPI,6.18,5,South,39.68,No
O128679,C12403,P232503,2023-10-08,1,0.15,197.06,COD,9.03,4,North,46.15,No
O128680,C10070,P235713,2023-11-09,1,0.0,5.96,PayPal,1.13,6,East,-0.65,No
O128681,C12310,P222946,2025-06-09,1,0.2,39.96,Debit Card,1.75,3,Central,12.24,No
O128682,C14401,P224770,2024-12-28,3,0.1,121.34,COD,7.13,4,Central,35.34,No
O128683,C16701,P240828,2024-06-26,1,0.0,136.24,Debit Card,8.01,4,South,30.14,No
O128684,C13295,P210494,2025-01-01,4,0.2,295.81,Credit Card,6.93,5,South,28.57,No
O128685,C17495,P200078,2024-07-12,2,0.0,111.98,Credit Card,7.3,3,North,31.89,No
O128686,C10761,P212138,2025-06-13,1,0.05,121.9,Credit Card,7.12,5,East,7.51,No
O128687,C14683,P217505,2024-10-11,1,0.05,166.26,PayPal,7.3,5,West,12.65,No
O128688,C12121,P235989,2025-01-16,1,0.0,22.31,COD,5.67,6,East,4.37,No
O128689,C13582,P208977,2025-08-14,2,0.0,67.12,Credit Card,4.66,5,South,15.48,Yes
O128690,C16285,P232593,2025-08-20,1,0.0,57.57,Debit Card,6.62,4,North,19.29,No
O128691,C15704,P225022,2023-12-08,1,0.05,214.39,Wallet,9.73,7,West,16.0,No
O128692,C14197,P204218,2025-03-28,1,0.0,33.82,UPI,5.65,4,South,3.82,No
O128693,C11629,P205729,2024-02-18,1,0.1,63.35,Credit Card,5.6,6,South,2.0,No
O128694,C15700,P202723,2023-10-01,1,0.05,151.56,Debit Card,9.18,6,South,36.29,No
O128695,C17232,P209773,2024-05-11,1,0.0,36.65,Debit Card,5.83,4,Central,8.83,No
O128696,C14288,P249510,2025-09-09,4,0.05,292.98,UPI,9.56,7,South,25.6,No
O128697,C17096,P201765,2024-08-22,1,0.0,304.23,UPI,8.05,4,Central,28.46,No
O128698,C11085,P233572,2024-11-28,1,0.0,149.47,COD,7.42,5,East,34.43,No
O128699,C17699,P214067,2025-03-09,1,0.0,122.46,Debit Card,7.88,6,East,34.98,No
O128700,C17408,P205649,2025-04-27,1,0.0,7.43,Debit Card,4.21,5,West,-1.61,No
O128701,C17882,P219114,2024-05-10,4,0.0,103.96,UPI,6.92,5,North,29.47,No
O128702,C12457,P238759,2025-07-30,4,0.1,40.5,Credit Card,6.38,5,South,7.79,No
O128703,C14395,P229340,2025-02-15,1,0.0,8.37,Credit Card,4.05,4,South,-3.38,No
O128704,C13266,P214539,2025-08-09,1,0.0,11.15,UPI,3.92,6,West,0.54,No
O128705,C10453,P240593,2024-09-04,1,0.0,25.17,Wallet,2.89,4,North,8.44,No
O128706,C12621,P245022,2023-11-03,1,0.05,22.9,Credit Card,5.13,5,South,4.03,No
O128707,C10618,P232910,2024-08-12,2,0.05,2156.8,PayPal,11.01,5,South,247.81,No
O128708,C10636,P228135,2025-08-26,1,0.0,107.77,Credit Card,7.15,6,South,5.78,No
O128709,C12348,P242083,2023-10-12,1,0.0,83.94,Debit Card,7.34,5,West,22.04,No
O128710,C14874,P233051,2024-08-14,1,0.1,174.59,Debit Card,5.15,5,South,47.23,No
O128711,C15575,P231246,2024-04-21,1,0.15,10.17,Credit Card,2.23,7,East,-1.42,No
O128712,C13036,P216767,2025-06-24,1,0.0,81.22,Wallet,7.82,5,East,20.61,No
O128713,C12249,P228448,2024-06-11,1,0.0,189.83,COD,8.06,4,North,14.72,No
O128714,C12721,P219329,2025-03-11,1,0.0,2.69,COD,3.3,6,East,-2.22,No
O128715,C12349,P245242,2024-03-15,1,0.1,28.36,Credit Card,5.64,5,North,2.3,No
O128716,C16140,P215367,2023-10-23,1,0.05,26.62,COD,6.46,7,East,1.53,No
O128717,C15743,P200623,2024-04-05,1,0.0,54.02,Credit Card,6.23,8,East,18.08,No
O128718,C14432,P233312,2025-05-18,1,0.05,1025.48,Credit Card,9.55,4,South,113.51,No
O128719,C16175,P207586,2025-04-15,1,0.0,60.66,Debit Card,5.32,6,West,12.88,No
O128720,C11994,P217297,2024-07-01,5,0.1,677.79,Wallet,9.25,7,North,180.53,No
O128721,C17265,P218927,2025-04-16,1,0.0,22.77,Debit Card,3.68,6,East,4.29,No
O128722,C16103,P244955,2025-08-12,1,0.0,8.77,Credit Card,4.57,4,Central,-3.87,No
O128723,C15878,P218131,2024-09-22,1,0.05,346.8,Debit Card,7.37,6,South,34.25,No
O128724,C12820,P215020,2024-01-16,1,0.0,265.33,COD,7.22,7,North,67.07,No
